"Country","iso3","Year","control","Progress","Aspirational","Business as usual","p_change","a_change","aroc","model","wb2021","location","ref","asp","reach_base","refwsalt","aspwsalt","reach_75","reach_975","aroc2","p_change2","a_change2","ideal"
"Qatar","QAT",2029,0.268752811806421,0.445446300397483,0.536938536429467,0.293298769889759,0.176693488591063,0.268185724623047,0.0245459580833385,"4","HIC","Qatar",0.0138133469736718,0.0303631061258212,Inf,2034,2028,2037,2029,0.0335672512382236,0.241633050278872,0.366751119119588,0.731247188193579
"Romania","ROU",2029,0.299000887685298,0.461261631629339,0.564059146775144,0.333351654805071,0.162260743944041,0.265058259089846,0.0343507671197729,"3","UMIC","Romania",0.0196387565632694,0.0443135437564258,Inf,2032,2027,2036,2028,0.0490025829081959,0.231470683904657,0.378114971094075,0.700999112314702
"Russian Federation","RUS",2029,0.17732765765273,0.376230814801881,0.428878736135154,0.189980078030893,0.198903157149151,0.251551078482424,0.0126524203781629,"9","UMIC","Russian Federation",0.0127209298791522,0.0287415316397593,Inf,2037,2031,2040,2032,0.0153796593453752,0.241776886022004,0.305773107388893,0.82267234234727
"Rwanda","RWA",2029,0.0586528883253171,0.188356657153025,0.191122683203863,0.097441400016452,0.129703768827708,0.132469794878546,0.0387885116911349,"9","LIC","Rwanda",0.00751222186499345,0.0153841649332852,Inf,2045,2038,2047,2038,0.0412053228931983,0.137785273061455,0.140723642995917,0.941347111674683
"Saint Lucia","LCA",2029,0.215039748548807,0.409569975397294,0.479003315664766,0.237410582369376,0.194530226848487,0.263963567115959,0.0223708338205693,"6","UMIC","Saint Lucia",0.0106836678783662,0.0216178001057908,Inf,2036,2030,2039,2030,0.0284993205442076,0.247821754654264,0.336276348551353,0.784960251451193
"Saint Vincent and the Grenadines","VCT",2029,0.203659457464719,0.400344329885015,0.464806520848406,0.203659457464719,0.196684872420297,0.261147063383688,0,"7","UMIC","Saint Vincent and the Grenadines",0.00986724790458682,0.0197418107438034,Inf,2037,2030,2039,2031,0,0.246985883443932,0.327933904447817,0.796340542535282
"Samoa","WSM",2029,0.0994706441582848,0.272841179149243,0.29035270945467,0.13966111443907,0.173370534990959,0.190882065296385,0.0401904702807851,"9","LMIC","Samoa",0.00531576691915114,0.00606978140357517,Inf,2042,2035,2044,2035,0.044629828022896,0.192520692264286,0.211966510650805,0.900529355841715
"Sao Tome and Principe","STP",2029,0.0918106272709738,0.259038678030949,0.273406356311366,0.132828722281922,0.167228050759975,0.181595729040392,0.0410180950109481,"9","LMIC","Sao Tome and Principe",0.0250880069285567,0.041891416281822,Inf,2040,2035,2044,2036,0.0451646938872369,0.184133459145718,0.199953593923604,0.908189372729026
"Saudi Arabia","SAU",2029,0.222782299141044,0.415482560063624,0.488243277291639,0.242167701417959,0.19270026092258,0.265460978150595,0.0193854022769149,"5","HIC","Saudi Arabia",0.0112939796988913,0.0250914785704635,Inf,2036,2029,2038,2030,0.0249420493839638,0.247936016780902,0.341552923791129,0.777217700858956
"Senegal","SEN",2029,0.0911567110729778,0.257821247025808,0.271926521017873,0.132224840278315,0.16666453595283,0.180769809944895,0.041068129205337,"9","LMIC","Senegal",0.00846181814609104,0.0184894022372406,Inf,2042,2035,2044,2036,0.0451872503276356,0.183380939248166,0.198900968018713,0.908843288927022
"Serbia","SRB",2029,0.253882843373967,0.436624826997764,0.522258376169215,0.289545517095839,0.182741983623797,0.268375532795248,0.0356626737218723,"4","UMIC","Serbia",0.0178987848720077,0.0401484816678671,Inf,2034,2028,2037,2029,0.0477976862013737,0.244923980102753,0.359696235922052,0.746117156626033
"Seychelles","SYC",2029,0.271618959694904,0.447062051932942,0.539660830984279,0.322429027812915,0.175443092238038,0.268041871289375,0.0508100681180106,"3","HIC","Seychelles",0.0284174560014172,0.0575982366614511,Inf,2032,2027,2037,2029,0.0697575380280737,0.240867186993981,0.367996771548448,0.728381040305096
"Sierra Leone","SLE",2029,0.0832203115401321,0.242527026902853,0.253534207086325,0.124621453571877,0.15930671536272,0.170313895546192,0.0414011420317448,"9","LIC","Sierra Leone",0.00913975096673436,0.018771818990367,Inf,2043,2036,2045,2036,0.0451593142309862,0.173767719080192,0.185774071666344,0.916779688459868
"Singapore","SGP",2029,0.378730745029168,0.492600977127553,0.621361921623087,0.39343270744885,0.113870232098385,0.242631176593919,0.014701962419681,"2","HIC","Singapore",0.017586018039108,0.0385988121894537,Inf,2030,2025,2033,2026,0.0236643972030634,0.183286443337247,0.390541097362544,0.621269254970832
"Slovakia","SVK",2029,0.35307574578451,0.483865804482967,0.604855639431545,0.384667843264211,0.130790058698458,0.251779893647035,0.031592097479701,"2","HIC","Slovakia",0.0139891103620108,0.031555162188195,Inf,2031,2026,2034,2027,0.048834306758234,0.202172136608271,0.389195322337022,0.64692425421549
"Slovenia","SVN",2029,0.233435314539124,0.423172429402427,0.500433834233175,0.245421768115561,0.189737114863304,0.266998519694052,0.011986453576437,"5","HIC","Slovenia",0.0205146221291452,0.0460379265302021,Inf,2034,2029,2038,2030,0.0156365846272067,0.247516117637521,0.348305269937561,0.766564685460877
"Solomon Islands","SLB",2029,0.0632411732865236,0.199336841360359,0.2034505601577,0.102981874844816,0.136095668073835,0.140209386871177,0.0397407015582923,"9","LMIC","Solomon Islands",0.00854177494061281,0.0191104589314852,Inf,2044,2037,2046,2038,0.0424236211338606,0.145283571601148,0.149675010123029,0.936758826713476
"Somalia","SOM",2029,0.0949794275460101,0.264849669348317,0.280502792021083,0.135708382919506,0.169870241802307,0.185523364475073,0.0407289553734954,"9","LIC","Somalia",0.00753442634906709,0.0117612745869601,Inf,2042,2035,2044,2035,0.0450033475626501,0.18769765790152,0.204993532878508,0.90502057245399
"South Africa","ZAF",2029,0.231781657327022,0.42201109549222,0.498579923314762,0.244933446589183,0.190229438165198,0.26679826598774,0.0131517892621607,"5","UMIC","South Africa",0.00872405685823152,0.0196325577751992,Inf,2036,2029,2038,2030,0.0171198584199379,0.247624181301508,0.347294839458569,0.768218342672978
"South Korea","KOR",2029,0.535360593610742,0.535360593610742,0.694582124734417,0.535360593610742,0,0.159221531123675,0,"1","HIC","South Korea",0.0111622481773135,0.0244383278480518,2017,2017,2017,2017,2017,0,0,0.342677631157021,0.464639406389258
"Spain","ESP",2029,0.320154870254025,0.470871320431941,0.581088425226599,0.340780690221586,0.150716450177917,0.260933554972575,0.0206258199675617,"3","HIC","Spain",0.0136672047618031,0.0307296015865963,Inf,2032,2027,2035,2027,0.0303389979056973,0.221692329007684,0.383813229742593,0.679845129745976
"Sri Lanka","LKA",2029,0.152709669912963,0.349516394803389,0.390866455674261,0.177130607877679,0.196806724890426,0.238156785761298,0.0244209379647157,"9","LMIC","Sri Lanka",0.0164971610675507,0.0368258361106765,Inf,2038,2032,2041,2033,0.0288223966420189,0.232277789444628,0.281080495438717,0.847290330087037
"Sudan","SDN",2029,0.0803949117560576,0.236841715318614,0.246788566213619,0.121787062214194,0.156446803562557,0.166393654457561,0.0413921504581367,"9","LIC","Sudan",0.0106273409577744,0.0237470487374356,Inf,2042,2036,2045,2036,0.0450107888563103,0.170123899446124,0.180940336873628,0.919605088243942
"Suriname","SUR",2029,0.210357779502311,0.405854144751272,0.47325350897859,0.235490037918372,0.195496365248961,0.262895729476279,0.0251322584160612,"6","UMIC","Suriname",0.00956951752235047,0.02006308837041,Inf,2037,2030,2039,2031,0.031827399502804,0.247575876991158,0.332930183635043,0.789642220497689
"Swaziland","SWZ",2029,0.11994975609078,0.30596471474302,0.332365790484173,0.155950713964492,0.18601495865224,0.212416034393393,0.0360009578737115,"9","LMIC","Swaziland",0.00970270982266808,0.0216979127745028,Inf,2040,2034,2043,2034,0.0409078437542313,0.211368566669504,0.241368076270091,0.88005024390922
"Sweden","SWE",2029,0.198435549584244,0.395881777171072,0.458032250276704,0.230310180032742,0.197446227586828,0.25959670069246,0.0318746304484977,"6","HIC","Sweden",0.015667779702181,0.0351806326556151,Inf,2036,2030,2039,2031,0.0397655240722875,0.246326078313997,0.323862542254478,0.801564450415756
"Switzerland","CHE",2029,0.373057727486958,0.490762990346965,0.617850902401954,0.391577884806892,0.117705262860007,0.244793174914996,0.0185201573199345,"2","HIC","Switzerland",0.0120549426236704,0.0270527913237689,Inf,2030,2026,2033,2026,0.0295404507430933,0.18774497752113,0.390455685710528,0.626942272513042
"Syrian Arab Republic","SYR",2029,0.205352791339265,0.401759313949125,0.466966959329245,0.2333675692931,0.196406522609859,0.26161416798998,0.0280147779538341,"6","LIC","Syria",0.0139601469804719,0.0313877631704979,Inf,2036,2030,2039,2031,0.0352543589765438,0.24716191093262,0.329220520928895,0.794647208660735
"Tajikistan","TJK",2029,0.0754257306303823,0.2265193309248,0.234663083999242,0.116629879158652,0.151093600294418,0.15923735336886,0.04120414852827,"9","LMIC","Tajikistan",0.0143542114246186,0.0320562276022225,Inf,2042,2036,2045,2037,0.0445655366943786,0.163419646533571,0.172227757838675,0.924574269369618
"Tanzania","TZA",2029,0.0700656081108909,0.214901005903989,0.221197888640702,0.130629430449987,0.144835397793098,0.151132280529812,0.0605638223390964,"6","LMIC","Tanzania",0.0158885959842475,0.0361910736799536,Inf,2042,2036,2046,2037,0.0651269840833227,0.155747974326311,0.162519293670594,0.929934391889109
"Thailand","THA",2029,0.259238601318257,0.439889449267858,0.527655791731075,0.259238601318257,0.1806508479496,0.268417190412818,0,"5","UMIC","Thailand",0.0138068679162059,0.030885948474402,Inf,2034,2028,2037,2029,0,0.243871843580249,0.362353101674159,0.740761398681743
"Timor-Leste","TLS",2029,0.112385321649941,0.294327888500927,0.317379747951149,0.150245316855072,0.181942566850986,0.204994426301207,0.0378599952051304,"9","LMIC","Timor-Leste",0.0113559718839225,0.0252781439305164,Inf,2040,2034,2043,2034,0.0426536380352636,0.204979222728932,0.230949793081679,0.887614678350058
"Togo","TGO",2029,0.0911758585350548,0.257856984862993,0.271969927981921,0.132242570161912,0.166681126327938,0.180794069446867,0.0410667116268572,"9","LIC","Togo",0.00750980632402187,0.0152503568569671,Inf,2042,2035,2044,2036,0.0451866425562389,0.183403057558818,0.198931851827178,0.908824141464945
"Tonga","TON",2029,0.0918470725139315,0.259106344265597,0.273488676948894,0.132862280871426,0.167259271751666,0.181641604434963,0.0410152083574941,"9","UMIC","Tonga",0.0175288245662493,0.0394320999987177,Inf,2041,2035,2044,2036,0.0451633278010033,0.184175227199531,0.20001213335047,0.908152927486069
"Trinidad and Tobago","TTO",2029,0.208956762272396,0.404720884065745,0.471508514011202,0.234903266149356,0.19576412179335,0.262551751738806,0.0259465038769605,"6","HIC","Trinidad and Tobago",0.00971958748188773,0.0213704826587684,Inf,2037,2030,2039,2031,0.0328003611427055,0.247475880529252,0.331905690127669,0.791043237727604
"Tunisia","TUN",2029,0.144109069936246,0.339056813870738,0.376446305301231,0.172069460543259,0.194947743934492,0.232337235364985,0.0279603906070131,"9","LMIC","Tunisia",0.0116417633491278,0.0260865034110082,Inf,2039,2032,2041,2033,0.0326681702362827,0.227771713762606,0.271456592427821,0.855890930063754
"Turkey","TUR",2029,0.320639840774188,0.471079232086237,0.581461803154351,0.340941759097406,0.15043939131205,0.260821962380163,0.0203019183232188,"3","UMIC","Turkey",0.00745282127835611,0.0167713506656262,Inf,2033,2027,2035,2027,0.0298838812484302,0.221442763855167,0.383922958740164,0.679360159225812
"Turkmenistan","TKM",2029,0.112552607378648,0.2945924904695,0.317717706239471,0.150375259089976,0.182039883090852,0.205165098860823,0.0378226517113287,"9","UMIC","Turkmenistan",0.0175354384215698,0.0393082446179184,Inf,2039,2033,2043,2034,0.042619598666697,0.205127520351534,0.231185646120165,0.887447392621352
"Uganda","UGA",2029,0.0753660944915528,0.226392877570155,0.234515500462768,0.116566613938812,0.151026783078602,0.159149405971215,0.0412005194472592,"9","LIC","Uganda",0.00795344728877689,0.0162321409449415,Inf,2043,2036,2045,2037,0.0445587374655091,0.163336843023892,0.172121533747674,0.924633905508447
"Ukraine","UKR",2029,0.136667857107139,0.329476435469196,0.363450742318812,0.167419383225492,0.192808578362057,0.226782885211673,0.0307515261183531,"9","LMIC","Ukraine",0.0171793247252399,0.039573146462713,Inf,2038,2032,2042,2033,0.0356195774378451,0.223330707595332,0.26268324083448,0.863332142892861
"United Arab Emirates","ARE",2029,0.214607727355518,0.409231633020575,0.478477968425631,0.237235926107571,0.194623905665057,0.263870241070114,0.0226281987520534,"6","HIC","United Arab Emirates",0.0130123430645214,0.0287120870460238,Inf,2036,2030,2039,2030,0.028811333572028,0.247804711663055,0.335972545517465,0.785392272644483
"United Kingdom","GBR",2029,0.299334369010675,0.461421733043307,0.564339302895123,0.299871882218121,0.162087364032633,0.265004933884448,0.000537513207446161,"4","HIC","United Kingdom",0.0115518652013369,0.0257733270141385,Inf,2033,2027,2036,2028,0.000767146529917848,0.231333401930631,0.378218828159541,0.700665630989326
"United States of America","USA",2029,0.479236051861278,0.518255039093357,0.672806145007052,0.518255039093357,0.0390189872320785,0.193570093145774,0.0390189872320785,"1","HIC","United States",0.0162740533064072,0.0359222602323547,2027,2026,2023,2027,2023,0.0749264371536038,0.0749264371536038,0.371704097101227,0.520763948138722
"Uruguay","URY",2029,0.29152645025895,0.457595961649222,0.557676478367077,0.298324591807279,0.166069511390273,0.266150028108128,0.00679814154832942,"4","HIC","Uruguay",0.0146648395050858,0.0329548940702578,Inf,2033,2027,2036,2028,0.00959547685416648,0.234404673894984,0.375666851931743,0.70847354974105
"Uzbekistan","UZB",2029,0.165081061360149,0.363502351822342,0.410546934842742,0.183871869879421,0.198421290462193,0.245465873482592,0.0187908085192716,"9","LMIC","Uzbekistan",0.0177946739368314,0.039880641608194,Inf,2037,2031,2041,2032,0.022506147183442,0.237653359241601,0.293999647298066,0.834918938639851
"Vanuatu","VUT",2029,0.0487231337612756,0.163059727724366,0.163295562461683,0.0846172583495653,0.11433659396309,0.114572428700407,0.0358941245882897,"9","LMIC","Vanuatu",0.0182666995464453,0.0415213175844877,Inf,2044,2038,2048,2039,0.0377325738301745,0.120192761982291,0.120440675860665,0.951276866238724
"Venezuela","VEN",2029,0.324690293179031,0.472795231001823,0.58455174517073,0.37373439942344,0.148104937822792,0.2598614519917,0.0490441062444089,"2","UMIC","Venezuela",0.0106615661190599,0.0238024653719193,Inf,2032,2027,2035,2027,0.0726246131945663,0.219314095927924,0.384803371500465,0.675309706820969
"Viet Nam","VNM",2029,0.128520324616427,0.318378532388378,0.348639247353469,0.170507462352587,0.189858207771951,0.220118922737042,0.0419871377361597,"8","LMIC","Vietnam",0.0130902573766711,0.0292844310575839,Inf,2039,2033,2042,2034,0.0481791359249767,0.217857298494526,0.25258067279671,0.871479675383573
"Yemen","YEM",2029,0.164636598291238,0.363020241231137,0.409860644995348,0.187797998704677,0.198383642939899,0.24522404670411,0.0231614004134394,"8","LIC","Yemen",0.00979751683021912,0.0219257016152777,Inf,2038,2032,2041,2032,0.0277261373505974,0.23748184626487,0.293553735060091,0.835363401708763
"Zambia","ZMB",2029,0.0926626408823024,0.260615466759015,0.275326541234465,0.15675560931947,0.167952825876713,0.182663900352162,0.0640929684371672,"6","LMIC","Zambia",0.0197479913600371,0.0311177086641008,Inf,2040,2035,2044,2036,0.070638520273751,0.18510515872512,0.201318614864251,0.907337359117698
"Zimbabwe","ZWE",2029,0.156665339664254,0.354119193131936,0.39729177483291,0.179352518822349,0.197453853467682,0.240626435168656,0.0226871791580953,"9","LMIC","Zimbabwe",0.00931104985468156,0.0209069832321497,Inf,2039,2032,2041,2032,0.0269017511376363,0.234134635696192,0.285327339769076,0.843334660335747
"Afghanistan","AFG",2030,0.135952522066815,0.356565705745754,0.402206389425044,0.17026832423618,0.220613183678939,0.266253867358229,0.0343158021693651,"9","LIC","Afghanistan",0.00923415217934032,0.0181480922602454,Inf,2040,2033,2042,2033,0.0397151812206535,0.255325302501489,0.308147265234907,0.864047477933185
"Albania","ALB",2030,0.0843004302289554,0.274369652696997,0.292133104601846,0.131290978102711,0.190069222468041,0.207832674372891,0.046990547873756,"9","UMIC","Albania",0.0243695430827162,0.0480520204707605,Inf,2041,2035,2045,2036,0.0513165555876642,0.207567229190208,0.226966006356054,0.915699569771045
"Algeria","DZA",2030,0.157388804393249,0.381207338290013,0.43837457466513,0.181935746813973,0.223818533896764,0.280985770271881,0.0245469424207238,"9","LMIC","Algeria",0.0134160356647499,0.0263174459552564,Inf,2038,2032,2041,2032,0.0291319917759316,0.265624922934469,0.333470255008358,0.842611195606751
"Angola","AGO",2030,0.113338829134002,0.325237970938649,0.358496023027311,0.155424037330493,0.211899141804646,0.245157193893308,0.0420852081964902,"9","LMIC","Angola",0.0111637069219821,0.0219348483263276,Inf,2041,2034,2043,2034,0.0474648147221624,0.238985475813366,0.276494789609276,0.886661170865998
"Antigua and Barbuda","ATG",2030,0.227683743061071,0.43852992229063,0.529972790067214,0.243421981340564,0.210846179229559,0.302289047006142,0.015738238279493,"6","HIC","Antigua and Barbuda",0.0118494310355906,0.0231468208086316,Inf,2036,2029,2038,2030,0.0203779709906294,0.27300497346158,0.391405780067693,0.772316256938929
